code_header_id,code_category_id,code_header_name,code_header_title,code_header_description,valid_from,valid_to,created_at,updated_at,created_by_user_id,updated_by_user_id
313,4,IDMTD,IDMTD,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
314,4,ISLR,ISLR,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
315,4,IVEG,IVEG,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
316,4,LSTYP,LSTYP,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
317,4,LTY,LTY,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
318,4,MSET,MSET,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
319,4,PDIRL,PDIRL,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
320,4,PJTYP,PJTYP,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
321,4,QLTY,QLTY,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
322,4,RBAR,RBAR,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
323,4,RBAR8,RBAR8,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
324,4,RCOD,RCOD,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
325,4,RMTD,RMTD,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
326,4,RTYP,RTYP,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
327,4,SGEO,SGEO,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
328,4,SHTYP,SHTYP,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
329,4,SPEC,SPEC,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
330,4,SRCE,SRCE,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
331,4,TABL,TABL,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
332,4,WCMTD,WCMTD,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
